movie_id,title,tags
453395,Doctor Strange in the Multiverse of Madness,doctor strange with the help of mystical allies both old and new traverses the mindbending and dangerous alternate realities of the multiverse to confront a mysterious new adversary fantasy action adventure magic superhero basedoncomic alternativereality aftercreditsstinger duringcreditsstinger marvelcinematicuniversemcu benedictcumberbatch xochitlgomez elizabetholsen samraimi
272,Batman Begins,driven by tragedy billionaire bruce wayne dedicates his life to uncovering and defeating the corruption that plagues his home gotham city unable to work within the system he instead creates a new identity a symbol of fear for the criminal underworld  the batman drama crime action martialarts undercover lossoflovedone secretidentity crimefighter superhero basedoncomic rivalry ninja vigilante tragichero superpower hauntedbythepast evildoctor mastervillain unfulfilledlove inspirational christianbale michaelcaine liamneeson christophernolan
652,Troy,in year 1250 bc during the late bronze age two emerging nations begin to clash paris the trojan prince convinces helen queen of sparta to leave her husband menelaus and sail with him back to troy after menelaus finds out that his wife was taken by the trojans he asks his brother agamemnon to help him get her back agamemnon sees this as an opportunity for power they set off with 1000 ships holding 50000 greeks to troy war action history epic adultery siblingrelationship hostility bravery mythology beauty trojanwar wall fraud swordfight battlefield historicalfiction ancientworld basedonsongpoemorrhyme pyre ancientgreece peplum trojanhorse bronzeage spartagreece grand ships swordandsandal helmet exhilarated 12thcenturybc achilles helenoftroy bradpitt orlandobloom ericbana wolfgangpetersen
2109,Rush Hour,when hong kong inspector lee is summoned to los angeles to investigate a kidnapping the fbi doesnt want any outside help and assigns cocky lapd detective james carter to distract lee from the case not content to watch the action from the sidelines lee and carter form an unlikely partnership and investigate the case themselves action comedy crime martialarts fbi twomanarmy chinesemafia cop losangelescalifornia eastasianlead buddycop consul crimelord arttreasures childkidnapping duringcreditsstinger actionhero hilarious amused jackiechan christucker tomwilkinson brettratner
11036,The Notebook,an epic love story centered around an older man who reads aloud to a woman with alzheimers from a faded notebook the old mans words bring to life the story about a couple who is separated by world war ii and is then passionately reunited seven years later after they have taken different paths romance drama secretlove basedonnovelorbook loveofoneslife fight poem river sadness class dementia melancholy tears candle mailbox valentinesday romantic ryangosling rachelmcadams genarowlands nickcassavetes
56292,Mission: Impossible - Ghost Protocol,ethan hunt and his team are racing against time to track down a dangerous terrorist named hendricks who has gained access to russian nuclear launch codes and is planning a strike on the united states an attempt to stop him ends in an explosion causing severe destruction to the kremlin and the imf to be implicated in the bombing forcing the president to disavow them no longer being aided by the government ethan and his team chase hendricks around the globe although they might still be too late to stop a disaster action thriller adventure mask assassin budapesthungary skyscraper secretintelligenceservice sandstorm seattlewashington satellite fakeidentity mumbaibombayindia carcrash sequel prisonescape dubai infiltration billionaire terrorism disguise bombing jet nuclearthreat undercoveroperation fictionalgovernmentagency moscowrussia fieldagent clandestine analyst governmentagency nuclearsubmarine kremlin disavowed basedontvseries secretgovernmentagency suspenseful nuclearlaunchcodes burjkhalifa scalingabuilding amused bold tomcruise paulapatton simonpegg bradbird
626332,Flamin' Hot,the inspiring true story of richard montaez the frito lay janitor who channeled his mexican american heritage and upbringing to turn the iconic flamin hot cheetos into a snack that disrupted the food industry and became a global pop culture phenomenon drama history biography basedontruestory janitor mexicanamerican womandirector jessegarca anniegonzalez emiliorivera evalongoria
568124,Encanto,the tale of an extraordinary family the madrigals who live hidden in the mountains of colombia in a magical house in a vibrant town in a wondrous charmed place called an encanto the magic of the encanto has blessed every child in the familyevery child except one mirabel but when she discovers that the magic surrounding the encanto is in danger mirabel decides that she the only ordinary madrigal might just be her exceptional familys last hope animation comedy family fantasy strongwoman magic sadness immigration supernatural beauty musical bigfamily forest familysecrets familyrelationships flamenco joyoflife teenagegirl femaleprotagonist familyconflict helpingchildren matriarch colombia stephaniebeatriz maraceciliabotero johnleguizamo byronhoward jaredbush
14160,Up,carl fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest but at age 78 life seems to have passed him by until a twist of fate and a persistent 8year old wilderness explorer named russell gives him a new lease on life animation comedy family adventure centralandsouthamerica agedifference villain balloon travel dog duringcreditsstinger pets exploring senior edasner christopherplummer jordannagai petedocter
57800,Ice Age: Continental Drift,manny diego and sid embark upon another adventure after their continent is set adrift using an iceberg as a ship they encounter sea creatures and battle pirates as they explore a new world animation comedy adventure family villain sequel prehistory sealanimal aftercreditsstinger duringcreditsstinger meltingice floatingice landbridge era glaciale rayromano johnleguizamo denisleary stevemartino mikethurmeier
1280089,The Siege at Thorn High,edwin promised to his sister on her death bed to find her son she gave up long time ago edwins quest brought him to become a substitute teacher in duri high school jakarta a school for juvenile delinquents there he must face the most violent students to find his nephew when he eventually finds the boy a citywide riot erupts and edwin is trapped im the school with the cruel kids out for his blood action crime thriller highschool chaos dystopia violenceinschools teacher school discrimination socialconflict aggressive turbulence politicalthriller darkfuture unrest dark student ethnicity tragic dystopian religionissue raceandintergrouprelations psychologicaltension bukitdurijakarta sensitiveissue dystopianfuture suspenful messageofhumanity morganoey omaraesteghlal hanamalasan jokoanwar
